157,5558,1.0
157,916,1.0
158,6277,1.0
158,7624,1.0
158,1254,1.0
158,2749,1.0
159,9509,1.0
159,4161,1.0
159,4258,1.0
159,2197,1.0
160,683,1.0
160,634,1.0
160,4505,1.0
160,8480,1.0
161,2933,1.0
161,4796,1.0
161,1343,1.0
161,8174,1.0
162,6511,1.0
162,2007,1.0
162,4402,1.0
162,7287,1.0
163,4269,1.0
163,2557,1.0
163,3755,1.0
163,7511,1.0
164,5872,1.0
164,336,1.0
164,9562,1.0
164,2141,1.0
165,9220,1.0
165,1163,1.0
165,5837,1.0
166,4905,1.0
166,5233,1.0
166,7892,1.0
167,3194,1.0
167,6178,1.0
167,4675,1.0
167,9910,1.0
168,2003,1.0
168,3562,1.0
168,6452,1.0
168,6204,1.0
169,5603,1.0
169,7464,1.0
169,6354,1.0
169,3263,1.0
170,3956,1.0
170,7067,1.0
170,6315,1.0
170,7692,1.0
171,6024,1.0
171,579,1.0
171,9571,1.0
171,7811,1.0
172,8922,1.0
172,2565,1.0
172,886,1.0
172,4773,1.0
173,9189,1.0
173,3796,1.0
173,5566,1.0
173,1090,1.0
174,3635,1.0
174,8735,1.0
174,2013,1.0
174,2816,1.0
175,5012,1.0
175,5372,1.0
175,8102,1.0
175,2316,1.0
176,349,1.0
176,2109,1.0
176,6152,1.0
176,3277,1.0
177,9246,1.0
177,7593,1.0
177,1341,1.0
177,6164,1.0
178,609,1.0
178,8369,1.0
178,4414,1.0
178,3962,1.0
179,1529,1.0
179,9258,1.0
179,6705,1.0
180,2126,1.0
180,814,1.0
180,7710,1.0
180,3944,1.0
181,4406,1.0
181,1281,1.0
181,3074,1.0
181,7240,1.0
182,8232,1.0
182,2396,1.0
182,342,1.0
182,979,1.0
183,249,1.0
183,9565,1.0
183,9407,1.0
183,4347,1.0
184,1713,1.0
184,2343,1.0
184,1890,1.0
184,1405,1.0
185,3865,1.0
185,9074,1.0
185,8111,1.0
185,7227,1.0
186,4882,1.0
186,7923,1.0
186,2462,1.0
186,1580,1.0
187,9328,1.0
187,9941,1.0
187,2338,1.0
187,7159,1.0
188,1986,1.0
188,4100,1.0
188,4953,1.0
188,9814,1.0
189,4976,1.0
189,1368,1.0
189,1224,1.0
189,4326,1.0
190,8920,1.0
190,6432,1.0
190,8764,1.0
190,773,1.0
191,1333,1.0
191,8763,1.0
191,1102,1.0
191,6630,1.0
192,9829,1.0
192,688,1.0
192,4196,1.0
192,1549,1.0
193,728,1.0
193,9651,1.0
193,1426,1.0
193,6716,1.0
194,1610,1.0
194,1002,1.0
194,9155,1.0
194,1420,1.0
195,6352,1.0
195,600,1.0
195,5581,1.0
195,4902,1.0
196,7638,1.0
196,9557,1.0
196,7406,1.0
196,1554,1.0
197,8636,1.0
197,8079,1.0
197,1006,1.0
197,9245,1.0
198,3124,1.0
198,8865,1.0
198,769,1.0
198,3679,1.0
199,5033,1.0
199,9584,1.0
199,6078,1.0
199,2451,1.0
200,3034,1.0
200,866,1.0
200,2422,1.0
200,3733,1.0
201,5727,1.0
201,4811,1.0
201,4705,1.0
201,3926,1.0
202,3921,1.0
202,2286,1.0
202,3127,1.0
202,4097,1.0
203,9525,1.0
203,1358,1.0
203,3577,1.0
203,1923,1.0
204,4289,1.0
204,9264,1.0
204,368,1.0
204,3140,1.0
205,5539,1.0
205,1925,1.0
205,7259,1.0
205,4744,1.0
206,7606,1.0
206,5868,1.0
206,1759,1.0
206,1103,1.0
207,7346,1.0
207,3614,1.0
207,8106,1.0
207,3159,1.0
208,2424,1.0
208,2975,1.0
208,7919,1.0
208,608,1.0
209,5993,1.0
209,5064,1.0
209,4048,1.0
209,9922,1.0
210,4761,1.0
210,5163,1.0
210,8912,1.0
211,516,1.0
211,9225,1.0
211,3761,1.0
211,5657,1.0
212,4351,1.0
212,8349,1.0
212,5066,1.0
212,3610,1.0
213,9191,1.0
213,517,1.0
213,1468,1.0
213,4795,1.0
214,9973,1.0
214,786,1.0
214,1168,1.0
214,4645,1.0
215,6191,1.0
215,9445,1.0
215,217,1.0
216,5352,1.0
216,527,1.0
216,5331,1.0
216,1414,1.0
217,9445,1.0
217,1042,1.0
217,6097,1.0
218,8659,1.0
218,9394,1.0
218,1939,1.0
218,7087,1.0
219,7469,1.0
219,8954,1.0
219,5249,1.0
219,8961,1.0
220,2416,1.0
220,4083,1.0
220,2355,1.0
220,7587,1.0
221,9156,1.0
221,8323,1.0
221,3141,1.0
221,4091,1.0
222,1283,1.0
222,7571,1.0
222,2537,1.0
222,1715,1.0
223,2928,1.0
223,7041,1.0
223,7831,1.0
223,3308,1.0
224,9773,1.0
224,3791,1.0
224,2323,1.0
224,3558,1.0
225,4635,1.0
225,4288,1.0
225,2429,1.0
225,4234,1.0
226,3138,1.0
226,4757,1.0
226,2312,1.0
226,6813,1.0
227,857,1.0
227,1967,1.0
227,6595,1.0
227,722,1.0
228,6876,1.0
228,3289,1.0
228,1017,1.0
228,5758,1.0
229,379,1.0
229,8291,1.0
229,3238,1.0
229,4312,1.0
230,7237,1.0
230,1081,1.0
230,3847,1.0
230,6743,1.0
231,8448,1.0
231,7206,1.0
231,1711,1.0
231,8634,1.0
232,1465,1.0
232,8179,1.0
232,4291,1.0
232,7925,1.0
233,3794,1.0
233,843,1.0
233,9620,1.0
233,6029,1.0
234,7565,1.0
234,9238,1.0
234,6557,1.0
234,9792,1.0
235,3264,1.0
235,7668,1.0
235,8835,1.0
235,620,1.0
236,6151,1.0
236,8328,1.0
236,6572,1.0
236,3556,1.0
237,8252,1.0
237,8639,1.0
237,2619,1.0
238,1310,1.0
238,4551,1.0
238,1237,1.0
238,3952,1.0
239,6399,1.0
239,6152,1.0
239,176,1.0
240,870,1.0
240,4541,1.0
240,3931,1.0
240,7027,1.0
241,8069,1.0
241,1970,1.0
241,9723,1.0
241,5941,1.0
242,5192,1.0
242,8019,1.0
242,9024,1.0
242,9720,1.0
243,5936,1.0
243,330,1.0
243,7434,1.0
243,6869,1.0
244,538,1.0
244,3746,1.0
244,8475,1.0
244,733,1.0
245,5920,1.0
245,8722,1.0
245,6530,1.0
245,4334,1.0
246,5635,1.0
246,4540,1.0
246,3830,1.0
246,2282,1.0
247,6598,1.0
247,1752,1.0
247,9561,1.0
248,6213,1.0
248,498,1.0
248,6494,1.0
248,9690,1.0
249,9565,1.0
249,7336,1.0
249,4347,1.0
250,9818,1.0
250,2996,1.0
250,5744,1.0
250,7164,1.0
251,301,1.0
251,6678,1.0
251,8084,1.0
251,7258,1.0
252,8861,1.0
252,2834,1.0
252,6496,1.0
252,6345,1.0
253,6247,1.0
253,2757,1.0
253,1093,1.0
253,3817,1.0
254,3041,1.0
254,780,1.0
254,8750,1.0
254,714,1.0
255,9831,1.0
255,9148,1.0
255,1013,1.0
255,495,1.0
256,5443,1.0
256,4480,1.0
256,892,1.0
256,8196,1.0
257,5526,1.0
257,6284,1.0
257,1818,1.0
257,1151,1.0
258,5833,1.0
258,8255,1.0
258,9992,1.0
258,7705,1.0
259,692,1.0
259,5127,1.0
259,8134,1.0
259,9708,1.0
260,2976,1.0
260,7931,1.0
260,4235,1.0
260,4993,1.0
261,6887,1.0
261,785,1.0
261,2442,1.0
261,6195,1.0
262,9660,1.0
262,7171,1.0
262,8549,1.0
262,1262,1.0
263,7238,1.0
263,1762,1.0
263,2421,1.0
263,821,1.0
264,7220,1.0
264,577,1.0
264,390,1.0
264,7057,1.0
265,9368,1.0
265,4801,1.0
265,4812,1.0
265,1650,1.0
266,6600,1.0
266,7854,1.0
266,8778,1.0
266,1620,1.0
267,3411,1.0
267,1644,1.0
267,4282,1.0
267,1012,1.0
268,6028,1.0
268,5019,1.0
268,6592,1.0
268,3503,1.0
269,2380,1.0
269,4411,1.0
269,8666,1.0
269,5423,1.0
270,5850,1.0
270,696,1.0
270,6865,1.0
270,9056,1.0
271,7580,1.0
271,9448,1.0
271,3914,1.0
271,6859,1.0
272,2085,1.0
272,5402,1.0
272,9233,1.0
272,9363,1.0
273,3210,1.0
273,1298,1.0
273,1869,1.0
273,4050,1.0
274,3605,1.0
274,3504,1.0
274,503,1.0
274,4290,1.0
275,1009,1.0
275,562,1.0
275,5342,1.0
275,2586,1.0
276,862,1.0
276,7256,1.0
276,5212,1.0
276,6492,1.0
277,643,1.0
277,3654,1.0
277,3849,1.0
277,5793,1.0
278,2299,1.0
278,9708,1.0
278,692,1.0
278,5127,1.0
279,6683,1.0
279,747,1.0
279,6287,1.0
279,4444,1.0
280,4548,1.0
280,5776,1.0
280,7846,1.0
280,5617,1.0
281,3282,1.0
281,258,1.0
281,5833,1.0
281,179,1.0
282,5285,1.0
282,8790,1.0
282,9587,1.0
282,1837,1.0
283,3657,1.0
283,6538,1.0
283,4470,1.0
283,3936,1.0
284,1732,1.0
284,2259,1.0
284,6835,1.0
284,2935,1.0
285,1985,1.0
285,2278,1.0
285,5606,1.0
285,3550,1.0
286,4158,1.0
286,5915,1.0
286,3881,1.0
286,2691,1.0
287,9168,1.0
287,2127,1.0
287,6408,1.0
287,2121,1.0
288,3954,1.0
288,7762,1.0
288,6389,1.0
288,8590,1.0
289,3403,1.0
289,1256,1.0
289,4338,1.0
289,2419,1.0
290,5515,1.0
290,4494,1.0
290,1140,1.0
290,2133,1.0
291,4151,1.0
291,6873,1.0
291,6622,1.0
291,5459,1.0
292,2801,1.0
292,4119,1.0
292,3097,1.0
292,8127,1.0
293,5266,1.0
293,9901,1.0
293,3128,1.0
293,7840,1.0
294,9947,1.0
294,2453,1.0
294,3772,1.0
294,1446,1.0
295,6962,1.0
295,4011,1.0
295,8221,1.0
296,1401,1.0
296,1655,1.0
296,2470,1.0
296,7316,1.0
297,8513,1.0
297,3653,1.0
297,4367,1.0
297,6444,1.0
298,9058,1.0
298,9201,1.0
298,823,1.0
298,4081,1.0
299,6303,1.0
299,4139,1.0
299,8356,1.0
299,4709,1.0
300,2962,1.0
300,1112,1.0
300,1543,1.0
300,4660,1.0
301,6678,1.0
301,8084,1.0
301,7258,1.0
302,2666,1.0
302,2883,1.0
302,3017,1.0
302,2134,1.0
303,6418,1.0
303,4035,1.0
303,4402,1.0
303,68,1.0
304,1382,1.0
304,8052,1.0
304,5297,1.0
304,9329,1.0
305,8612,1.0
305,9360,1.0
305,6416,1.0
305,9290,1.0
306,5772,1.0
306,4466,1.0
306,7859,1.0
306,2179,1.0
307,9424,1.0
307,1470,1.0
307,2315,1.0
307,7013,1.0
308,2894,1.0
308,8334,1.0
308,9504,1.0
308,6772,1.0
309,9417,1.0
309,7442,1.0
309,4120,1.0
309,9263,1.0
310,4304,1.0
310,1237,1.0
310,6233,1.0
310,615,1.0
311,2320,1.0
311,4865,1.0
311,319,1.0
311,9136,1.0
312,2849,1.0
312,8357,1.0
312,8226,1.0
312,2782,1.0
313,885,1.0
313,8841,1.0
313,7451,1.0
313,2155,1.0
314,8487,1.0
314,8822,1.0
314,3932,1.0
314,6969,1.0
315,4324,1.0
315,1976,1.0
315,5391,1.0
316,6044,1.0
316,5139,1.0
316,5429,1.0
316,4697,1.0
317,633,1.0
317,5406,1.0
317,8529,1.0
317,730,1.0
318,3554,1.0
318,2785,1.0
318,6252,1.0
318,9807,1.0
319,3437,1.0
319,2320,1.0
319,8297,1.0
320,6647,1.0
320,3722,1.0
320,2190,1.0
320,392,1.0
321,1922,1.0
321,9199,1.0
321,6775,1.0
321,8578,1.0
322,8926,1.0
322,6722,1.0
322,7954,1.0
322,3350,1.0
323,9638,1.0
323,7955,1.0
323,8502,1.0
323,1022,1.0
324,7977,1.0
324,8588,1.0
324,460,1.0
324,2763,1.0
325,7200,1.0
325,4959,1.0
325,2898,1.0
325,1576,1.0
326,7113,1.0
326,6603,1.0
326,6664,1.0
326,3684,1.0
327,7299,1.0
327,6944,1.0
327,5801,1.0
327,5650,1.0
328,2948,1.0
328,357,1.0
328,6821,1.0
328,8793,1.0
329,3105,1.0
329,8293,1.0
329,6580,1.0
329,9995,1.0
330,7434,1.0
330,5936,1.0
330,6890,1.0
331,5280,1.0
331,3125,1.0
331,4980,1.0
331,4935,1.0
332,2843,1.0
332,7409,1.0
332,3560,1.0
332,4649,1.0
333,486,1.0
333,6634,1.0
333,1773,1.0
333,9953,1.0
334,817,1.0
334,8601,1.0
334,7672,1.0
334,8862,1.0
335,8832,1.0
335,1804,1.0
335,3181,1.0
335,8166,1.0
336,4724,1.0
336,4074,1.0
336,3846,1.0
336,2707,1.0
337,3778,1.0
337,7059,1.0
337,4604,1.0
337,566,1.0
338,1744,1.0
338,6070,1.0
338,5878,1.0
338,952,1.0
339,7650,1.0
339,475,1.0
339,9259,1.0
339,8551,1.0
340,9618,1.0
340,9078,1.0
340,5291,1.0
340,9138,1.0
341,4921,1.0
341,1064,1.0
341,8985,1.0
341,9201,1.0
342,979,1.0
342,4611,1.0
342,2487,1.0
343,1575,1.0
343,9880,1.0
343,8967,1.0
343,441,1.0
344,1015,1.0
344,3812,1.0
344,8717,1.0
344,6006,1.0
345,3135,1.0
345,4471,1.0
345,1190,1.0
346,916,1.0
346,3191,1.0
346,9945,1.0
347,3618,1.0
347,1743,1.0
347,7423,1.0
347,6801,1.0
348,1933,1.0
348,1858,1.0
348,1113,1.0
348,4398,1.0
349,3277,1.0
349,6346,1.0
349,2109,1.0
350,5566,1.0
350,3796,1.0
350,6168,1.0
350,7162,1.0
351,8370,1.0
351,5364,1.0
351,471,1.0
351,9893,1.0
352,8331,1.0
352,2778,1.0
352,4753,1.0
352,8614,1.0
353,4485,1.0
353,1343,1.0
353,2233,1.0
353,4796,1.0
354,6314,1.0
354,1356,1.0
354,4906,1.0
354,2177,1.0
355,4536,1.0
355,3301,1.0
355,7169,1.0
355,4591,1.0
356,4231,1.0
356,7807,1.0
356,6324,1.0
356,1699,1.0
357,6821,1.0
357,2948,1.0
357,8793,1.0
358,5983,1.0
358,6119,1.0
358,2124,1.0
358,667,1.0
359,9782,1.0
359,608,1.0
359,4069,1.0
359,4925,1.0
360,7949,1.0
360,8099,1.0
360,4379,1.0
360,8195,1.0
361,5831,1.0
361,1449,1.0
361,5156,1.0
361,6386,1.0
362,4639,1.0
362,9745,1.0
362,9180,1.0
362,8308,1.0
363,4102,1.0
363,3970,1.0
363,1919,1.0
363,1528,1.0
364,824,1.0
364,3977,1.0
364,2650,1.0
364,9478,1.0
365,9222,1.0
365,691,1.0
365,6328,1.0
365,9975,1.0
366,8264,1.0
366,6730,1.0
366,7344,1.0
366,4560,1.0
367,9250,1.0
367,9848,1.0
367,8969,1.0
367,7601,1.0
368,3140,1.0
368,6820,1.0
368,1371,1.0
369,2052,1.0
369,8652,1.0
369,2766,1.0
370,7098,1.0
370,1234,1.0
370,1897,1.0
370,7146,1.0
371,2872,1.0
371,9358,1.0
371,4669,1.0
371,888,1.0
372,5482,1.0
372,7564,1.0
372,5269,1.0
372,7600,1.0
373,7695,1.0
373,2842,1.0
373,7869,1.0
373,9447,1.0
374,7362,1.0
374,335,1.0
374,8832,1.0
374,5941,1.0
375,1835,1.0
375,6980,1.0
375,3173,1.0
375,1145,1.0
376,2324,1.0
376,6724,1.0
376,7461,1.0
376,3756,1.0
377,4012,1.0
377,9197,1.0
377,5506,1.0
377,2311,1.0
378,4194,1.0
378,6047,1.0
378,2105,1.0
378,2322,1.0
379,8291,1.0
379,4312,1.0
379,3238,1.0
380,4044,1.0
380,9285,1.0
380,2538,1.0
380,442,1.0
381,6618,1.0
381,5189,1.0
381,2863,1.0
381,8910,1.0
382,6770,1.0
382,5806,1.0
382,9774,1.0
383,9356,1.0
383,8429,1.0
383,3737,1.0
383,3525,1.0
384,6158,1.0
384,6588,1.0
384,4726,1.0
384,7468,1.0
385,1327,1.0
385,8914,1.0
385,6532,1.0
385,5014,1.0
386,2570,1.0
386,1210,1.0
386,5929,1.0
386,5108,1.0
387,1507,1.0
387,3427,1.0
387,2032,1.0
387,8499,1.0
388,1520,1.0
388,8809,1.0
388,7641,1.0
388,5430,1.0
389,4531,1.0
389,6941,1.0
389,5240,1.0
389,4538,1.0
390,577,1.0
390,7220,1.0
390,7057,1.0
391,7439,1.0
391,4763,1.0
391,2106,1.0
391,3798,1.0
392,3722,1.0
392,2190,1.0
392,2043,1.0
393,9455,1.0
393,7879,1.0
393,9033,1.0
393,1260,1.0
394,4325,1.0
394,1195,1.0
394,877,1.0
394,9920,1.0
395,6643,1.0
395,4333,1.0
395,2062,1.0
395,4090,1.0
396,1698,1.0
396,8134,1.0
396,7927,1.0
396,7513,1.0
397,6360,1.0
397,6468,1.0
397,7682,1.0
397,5495,1.0
398,6120,1.0
398,5174,1.0
398,2072,1.0
398,6442,1.0
399,2930,1.0
399,2244,1.0
399,606,1.0
399,1354,1.0
